Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Revenue,Cost,Profit,Profit_Margin,Month,Quarter,Year
1093,2023-11-22,Charlie,North,862.1,22,Furniture,3285.25,3634.58,New,0.13,Bank Transfer,Online,North-Charlie,862.1,72275.5,-71413.4,-82.83656188377218,2023-11,2023Q4,2023
1042,2023-05-26,Bob,East,848.28,1,Electronics,1406.24,1535.57,New,0.08,Credit Card,Retail,East-Bob,848.28,1406.24,-557.96,-0.657754515018626,2023-05,2023Q2,2023
1026,2023-05-08,Charlie,West,9519.09,20,Clothing,2985.63,3452.1400000000003,New,0.17,Credit Card,Retail,West-Charlie,9519.09,59712.600000000006,-50193.51000000001,-5.272931551230213,2023-05,2023Q2,2023
1099,2023-12-07,Bob,East,3043.18,22,Furniture,2471.67,2533.04,Returning,0.02,Bank Transfer,Retail,East-Bob,3043.18,54376.740000000005,-51333.560000000005,-16.868394245493203,2023-12,2023Q4,2023
1050,2023-02-11,Charlie,West,1011.46,48,Furniture,710.06,851.3499999999999,Returning,0.04,Bank Transfer,Online,West-Charlie,1011.46,34082.88,-33071.42,-32.69671563877958,2023-02,2023Q1,2023
1025,2023-12-22,Bob,South,6030.54,11,Food,1250.59,1515.4899999999998,Returning,0.21,Bank Transfer,Retail,South-Bob,6030.54,13756.49,-7725.95,-1.2811373442510952,2023-12,2023Q4,2023
1024,2023-02-10,David,East,6274.12,13,Clothing,1493.88,1781.09,New,0.04,Cash,Retail,East-David,6274.12,19420.440000000002,-13146.320000000003,-2.0953249220607835,2023-02,2023Q1,2023
1013,2023-02-03,Bob,North,6520.2,42,Clothing,4625.33,4642.83,New,0.19,Credit Card,Online,North-Bob,6520.2,194263.86,-187743.65999999997,-28.794156620962543,2023-02,2023Q1,2023
1060,2023-01-17,Bob,South,2747.28,3,Electronics,1190.41,1582.89,New,0.02,Credit Card,Retail,South-Bob,2747.28,3571.2300000000005,-823.9500000000003,-0.2999148248449376,2023-01,2023Q1,2023
1007,2023-06-14,Alice,North,249.6,9,Clothing,1481.76,1668.95,Returning,0.12,Credit Card,Retail,North-Alice,249.6,13335.84,-13086.24,-52.42884615384615,2023-06,2023Q2,2023
1057,2023-06-02,Bob,South,9653.65,12,Electronics,1878.3,2087.45,New,0.05,Bank Transfer,Retail,South-Bob,9653.65,22539.6,-12885.949999999999,-1.3348267235708773,2023-06,2023Q2,2023
1036,2023-03-17,Alice,East,2583.84,23,Food,3335.53,3742.12,New,0.03,Bank Transfer,Retail,East-Alice,2583.84,76717.19,-74133.35,-28.69115347699548,2023-03,2023Q1,2023
1045,2023-03-28,Eve,West,6792.66,14,Clothing,635.28,831.13,Returning,0.17,Bank Transfer,Retail,West-Eve,6792.66,8893.92,-2101.26,-0.3093427317133495,2023-03,2023Q1,2023
1020,2023-04-27,Alice,South,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice,7095.64,157476.99,-150381.34999999998,-21.19348642264827,2023-04,2023Q2,2023
1065,2023-12-28,David,West,6139.07,18,Food,4334.58,4431.04,New,0.02,Bank Transfer,Retail,West-David,6139.07,78022.44,-71883.37,-11.709162788500539,2023-12,2023Q4,2023
1008,2023-12-08,Alice,South,3197.78,49,Electronics,2907.22,3385.61,New,0.13,Cash,Online,South-Alice,3197.78,142453.78,-139256.0,-43.54771122466211,2023-12,2023Q4,2023
1016,2023-01-27,Eve,North,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve,2783.85,138846.09,-136062.24,-48.875564416186215,2023-01,2023Q1,2023
1014,2023-11-09,David,North,6016.92,9,Electronics,132.47,316.39,New,0.14,Credit Card,Online,North-David,6016.92,1192.23,4824.6900000000005,0.8018537723619394,2023-11,2023Q4,2023
1076,2023-10-14,Charlie,South,8674.35,23,Food,1727.78,1984.34,Returning,0.24,Bank Transfer,Online,South-Charlie,8674.35,39738.94,-31064.590000000004,-3.5812008968971742,2023-10,2023Q4,2023
1087,2023-05-14,Charlie,West,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie,9472.66,39885.2,-30412.539999999997,-3.2105596527269,2023-05,2023Q2,2023
1015,2023-08-07,Alice,East,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice,1148.47,8237.26,-7088.79,-6.1723771626598865,2023-08,2023Q3,2023
1092,2023-06-17,Alice,East,1632.8,47,Furniture,1447.45,1703.02,Returning,0.12,Bank Transfer,Retail,East-Alice,1632.8,68030.15000000001,-66397.35,-40.66471705046546,2023-06,2023Q2,2023
1098,2023-04-08,Eve,North,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve,9452.89,14736.099999999999,-5283.209999999999,-0.5588989187433684,2023-04,2023Q2,2023
1066,2023-09-25,Eve,East,7391.7,47,Food,1319.24,1805.56,New,0.26,Credit Card,Retail,East-Eve,7391.7,62004.28,-54612.58,-7.388365328679465,2023-09,2023Q3,2023
1032,2023-08-25,Bob,North,8841.64,23,Electronics,4673.19,4761.179999999999,Returning,0.17,Credit Card,Retail,North-Bob,8841.64,107483.37,-98641.73,-11.156496984722292,2023-08,2023Q3,2023
1087,2023-11-05,Eve,East,2106.06,30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve,2106.06,20962.2,-18856.14,-8.953277684396456,2023-11,2023Q4,2023
1063,2023-06-22,Bob,South,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob,5917.1,99927.5,-94010.4,-15.887918067972485,2023-06,2023Q2,2023
1086,2023-07-09,David,North,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David,7041.28,71801.8,-64760.520000000004,-9.197265269950918,2023-07,2023Q3,2023
1051,2023-05-02,Alice,North,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice,6833.11,127980.76,-121147.65,-17.7295038423207,2023-05,2023Q2,2023
1025,2023-02-15,David,South,4140.7,45,Clothing,1588.04,1703.64,New,0.2,Bank Transfer,Retail,South-David,4140.7,71461.8,-67321.1,-16.258386263192214,2023-02,2023Q1,2023
1058,2023-03-05,Eve,North,252.41,48,Furniture,2596.72,2715.05,Returning,0.04,Cash,Online,North-Eve,252.41,124642.56,-124390.15,-492.80991244403947,2023-03,2023Q1,2023
1063,2023-05-10,David,East,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David,5870.97,201692.51,-195821.54,-33.354205523107765,2023-05,2023Q2,2023
1062,2023-11-06,David,East,2605.71,25,Food,2361.05,2616.19,New,0.3,Bank Transfer,Retail,East-David,2605.71,59026.25000000001,-56420.54000000001,-21.652655130463486,2023-11,2023Q4,2023
1022,2023-12-29,David,North,4557.52,10,Furniture,1830.61,2044.04,New,0.11,Cash,Online,North-David,4557.52,18306.1,-13748.579999999998,-3.0166801242781154,2023-12,2023Q4,2023
1058,2023-07-12,Eve,East,9580.05,14,Electronics,2703.97,2796.88,New,0.13,Bank Transfer,Online,East-Eve,9580.05,37855.579999999994,-28275.529999999995,-2.9515012969660908,2023-07,2023Q3,2023
1058,2023-11-03,David,West,4050.45,42,Clothing,3600.95,3702.84,Returning,0.01,Cash,Retail,West-David,4050.45,151239.9,-147189.44999999998,-36.339036403362584,2023-11,2023Q4,2023
1086,2023-06-30,Bob,North,8414.04,46,Clothing,2245.64,2260.81,New,0.0,Cash,Retail,North-Bob,8414.04,103299.43999999999,-94885.4,-11.277032198563353,2023-06,2023Q2,2023
1049,2023-10-19,Eve,South,1966.55,30,Clothing,4697.44,4752.24,New,0.28,Credit Card,Online,South-Eve,1966.55,140923.19999999998,-138956.65,-70.66011543057638,2023-10,2023Q4,2023
1052,2023-10-09,David,West,6757.36,41,Electronics,1509.98,1792.83,New,0.04,Cash,Retail,West-David,6757.36,61909.18,-55151.82,-8.161740679792109,2023-10,2023Q4,2023
1042,2023-01-29,Eve,North,9772.37,25,Food,2403.54,2850.56,New,0.13,Bank Transfer,Online,North-Eve,9772.37,60088.5,-50316.13,-5.148815486928964,2023-01,2023Q1,2023
1070,2023-05-29,Charlie,South,1108.74,14,Furniture,3796.79,3947.5,Returning,0.24,Bank Transfer,Online,South-Charlie,1108.74,53155.06,-52046.32,-46.9418619333658,2023-05,2023Q2,2023
1015,2023-09-24,Bob,East,182.37,35,Clothing,3461.15,3631.75,Returning,0.27,Credit Card,Online,East-Bob,182.37,121140.25,-120957.88,-663.2553599824532,2023-09,2023Q3,2023
1054,2023-10-23,David,South,4392.47,48,Electronics,4325.02,4391.67,Returning,0.16,Credit Card,Retail,South-David,4392.47,207600.96000000002,-203208.49000000002,-46.2629204069692,2023-10,2023Q4,2023
1060,2023-01-11,Charlie,West,1016.99,34,Electronics,4984.21,5184.64,New,0.17,Cash,Online,West-Charlie,1016.99,169463.14,-168446.15000000002,-165.632061278872,2023-01,2023Q1,2023
1097,2023-06-13,Charlie,East,7509.01,10,Furniture,2162.95,2191.19,Returning,0.2,Credit Card,Online,East-Charlie,7509.01,21629.5,-14120.49,-1.8804729251925354,2023-06,2023Q2,2023
1008,2023-04-23,Eve,North,9154.03,35,Clothing,600.2,1059.8200000000002,Returning,0.29,Bank Transfer,Retail,North-Eve,9154.03,21007.0,-11852.97,-1.2948362633725254,2023-04,2023Q2,2023
1053,2023-07-06,Charlie,East,4396.81,11,Electronics,200.56,540.38,New,0.18,Bank Transfer,Online,East-Charlie,4396.81,2206.16,2190.6500000000005,0.4982362212604139,2023-07,2023Q3,2023
1060,2023-10-22,Bob,North,2661.25,11,Furniture,3648.04,4143.51,Returning,0.17,Credit Card,Retail,North-Bob,2661.25,40128.44,-37467.19,-14.07879379990606,2023-10,2023Q4,2023
1005,2023-08-20,Bob,North,4400.59,21,Food,4376.37,4818.95,New,0.0,Credit Card,Retail,North-Bob,4400.59,91903.77,-87503.18000000001,-19.884420043675963,2023-08,2023Q3,2023
1068,2023-08-15,Alice,South,7262.13,21,Food,1142.53,1384.3,Returning,0.02,Credit Card,Retail,South-Alice,7262.13,23993.13,-16731.0,-2.3038695258829023,2023-08,2023Q3,2023
1006,2023-11-06,Bob,South,189.64,22,Food,834.32,1098.97,Returning,0.17,Cash,Online,South-Bob,189.64,18355.04,-18165.4,-95.78886310904873,2023-11,2023Q4,2023
1096,2023-04-08,Charlie,South,5935.59,45,Clothing,357.92,461.3,Returning,0.28,Cash,Online,South-Charlie,5935.59,16106.400000000001,-10170.810000000001,-1.713529741777987,2023-04,2023Q2,2023
1094,2023-02-24,Bob,West,6171.59,7,Furniture,4122.38,4358.78,Returning,0.26,Bank Transfer,Retail,West-Bob,6171.59,28856.66,-22685.07,-3.6757253803314867,2023-02,2023Q1,2023
1047,2023-04-21,Eve,West,6413.11,17,Furniture,1591.34,2043.82,New,0.29,Cash,Retail,West-Eve,6413.11,27052.78,-20639.67,-3.2183558367157277,2023-04,2023Q2,2023
1099,2023-06-01,Alice,South,2496.02,2,Electronics,2038.4,2073.32,New,0.16,Cash,Retail,South-Alice,2496.02,4076.8,-1580.7800000000002,-0.6333202458313636,2023-06,2023Q2,2023
1055,2023-09-03,Charlie,West,7169.12,12,Electronics,2538.61,2971.75,Returning,0.24,Cash,Online,West-Charlie,7169.12,30463.32,-23294.2,-3.2492411899926354,2023-09,2023Q3,2023
1040,2023-03-10,Alice,East,1004.78,42,Electronics,4205.29,4382.35,New,0.25,Cash,Retail,East-Alice,1004.78,176622.18,-175617.4,-174.78194231573082,2023-03,2023Q1,2023
1052,2023-11-08,Charlie,East,2072.78,18,Furniture,3271.62,3722.38,Returning,0.19,Bank Transfer,Retail,East-Charlie,2072.78,58889.159999999996,-56816.38,-27.4107141134129,2023-11,2023Q4,2023
1016,2023-10-16,Eve,West,8786.95,11,Electronics,3094.57,3565.6000000000004,Returning,0.1,Credit Card,Retail,West-Eve,8786.95,34040.270000000004,-25253.320000000003,-2.87395740273929,2023-10,2023Q4,2023
1013,2023-09-07,Alice,West,7413.36,16,Furniture,919.58,1258.3000000000002,Returning,0.14,Bank Transfer,Online,West-Alice,7413.36,14713.28,-7299.920000000001,-0.9846978967701557,2023-09,2023Q3,2023
1030,2023-02-05,David,East,236.08,49,Furniture,2590.29,2925.86,Returning,0.26,Cash,Retail,East-David,236.08,126924.20999999999,-126688.12999999999,-536.6322009488308,2023-02,2023Q1,2023
1019,2023-08-27,Charlie,North,2558.92,18,Food,3591.14,3822.99,Returning,0.09,Credit Card,Online,North-Charlie,2558.92,64640.52,-62081.6,-24.260860050333733,2023-08,2023Q3,2023
1017,2023-05-28,David,East,2222.62,35,Electronics,4867.64,5287.05,Returning,0.28,Credit Card,Online,East-David,2222.62,170367.40000000002,-168144.78000000003,-75.65160936192423,2023-05,2023Q2,2023
1063,2023-08-15,Alice,East,2780.98,26,Food,1046.96,1528.15,New,0.07,Credit Card,Retail,East-Alice,2780.98,27220.96,-24439.98,-8.788261691921553,2023-08,2023Q3,2023
1019,2023-09-01,David,West,2550.84,16,Clothing,97.24,487.03,New,0.22,Bank Transfer,Retail,West-David,2550.84,1555.84,995.0000000000002,0.39006758557965227,2023-09,2023Q3,2023
1092,2023-12-03,David,East,719.01,6,Clothing,422.74,737.49,Returning,0.19,Credit Card,Retail,East-David,719.01,2536.44,-1817.43,-2.5276838986940375,2023-12,2023Q4,2023
1058,2023-12-31,Alice,West,4643.51,44,Clothing,1910.47,2217.8,New,0.22,Bank Transfer,Online,West-Alice,4643.51,84060.68000000001,-79417.17000000001,-17.102831694127936,2023-12,2023Q4,2023
1055,2023-07-20,Eve,West,7354.06,43,Furniture,4111.7,4537.94,Returning,0.13,Bank Transfer,Online,West-Eve,7354.06,176803.1,-169449.04,-23.041563435707623,2023-07,2023Q3,2023
1090,2023-06-03,David,South,6106.64,47,Furniture,85.35,360.54,New,0.28,Cash,Online,South-David,6106.64,4011.45,2095.1900000000005,0.34310029738121134,2023-06,2023Q2,2023
1090,2023-03-14,David,East,6761.43,47,Furniture,2310.82,2714.71,New,0.19,Cash,Retail,East-David,6761.43,108608.54000000001,-101847.11000000002,-15.06295413839972,2023-03,2023Q1,2023
1062,2023-07-20,Eve,North,903.38,48,Electronics,1679.69,1939.04,New,0.09,Credit Card,Online,North-Eve,903.38,80625.12,-79721.73999999999,-88.24828975624874,2023-07,2023Q3,2023
1023,2023-10-23,David,South,9519.76,42,Food,309.78,350.38,Returning,0.19,Credit Card,Retail,South-David,9519.76,13010.759999999998,-3490.999999999998,-0.36671092548551626,2023-10,2023Q4,2023
1009,2023-01-17,David,West,8401.07,12,Furniture,2278.67,2476.8,New,0.09,Cash,Retail,West-David,8401.07,27344.04,-18942.97,-2.254828254020024,2023-01,2023Q1,2023
1012,2023-05-09,David,West,8070.39,13,Food,1311.01,1538.79,Returning,0.09,Bank Transfer,Retail,West-David,8070.39,17043.13,-8972.740000000002,-1.1118099620960078,2023-05,2023Q2,2023
1001,2023-08-05,Bob,North,8247.54,4,Food,1791.83,1871.22,Returning,0.12,Bank Transfer,Online,North-Bob,8247.54,7167.32,1080.2200000000012,0.1309748118833011,2023-08,2023Q3,2023
1058,2023-03-02,Eve,West,9333.83,39,Food,3542.8,3603.02,Returning,0.26,Cash,Online,West-Eve,9333.83,138169.2,-128835.37000000001,-13.80305512313809,2023-03,2023Q1,2023
1001,2023-04-14,David,East,5488.11,2,Electronics,2631.68,2904.06,New,0.15,Bank Transfer,Online,East-David,5488.11,5263.36,224.75,0.04095216750393123,2023-04,2023Q2,2023
1034,2023-02-11,Eve,South,2082.79,26,Electronics,667.0,718.72,New,0.2,Cash,Retail,South-Eve,2082.79,17342.0,-15259.21,-7.326331507257092,2023-02,2023Q1,2023
1096,2023-01-25,Charlie,West,6206.16,27,Clothing,4809.0,4967.44,New,0.12,Cash,Online,West-Charlie,6206.16,129843.0,-123636.84,-19.92163270041378,2023-01,2023Q1,2023
1048,2023-02-08,Charlie,West,7454.53,27,Clothing,3197.76,3572.61,Returning,0.08,Credit Card,Online,West-Charlie,7454.53,86339.52,-78884.99,-10.582154743491543,2023-02,2023Q1,2023
1089,2023-10-18,David,North,7405.38,15,Food,3841.05,4323.62,Returning,0.29,Credit Card,Retail,North-David,7405.38,57615.75,-50210.37,-6.780255705986729,2023-10,2023Q4,2023
1001,2023-05-11,Eve,East,5262.35,8,Clothing,442.11,803.87,New,0.18,Cash,Retail,East-Eve,5262.35,3536.88,1725.4700000000003,0.3278896310583675,2023-05,2023Q2,2023
1016,2023-08-17,Eve,West,777.74,7,Food,282.94,779.3299999999999,Returning,0.28,Credit Card,Online,West-Eve,777.74,1980.58,-1202.84,-1.5465836912078585,2023-08,2023Q3,2023
1061,2023-04-18,Eve,North,3774.02,47,Electronics,146.27,498.46,New,0.06,Cash,Retail,North-Eve,3774.02,6874.6900000000005,-3100.6700000000005,-0.8215828215006811,2023-04,2023Q2,2023
1064,2023-06-21,Bob,West,9215.59,46,Electronics,984.53,1138.49,New,0.04,Bank Transfer,Online,West-Bob,9215.59,45288.38,-36072.78999999999,-3.9143223602612522,2023-06,2023Q2,2023
1063,2023-04-12,Charlie,North,5886.04,40,Electronics,2101.32,2440.63,New,0.26,Bank Transfer,Retail,North-Charlie,5886.04,84052.8,-78166.76000000001,-13.280025280154401,2023-04,2023Q2,2023
1069,2023-12-20,Eve,North,5429.49,12,Furniture,4682.34,5036.400000000001,New,0.2,Bank Transfer,Retail,North-Eve,5429.49,56188.08,-50758.590000000004,-9.348684683091783,2023-12,2023Q4,2023
1022,2023-01-12,Eve,East,2761.65,13,Food,2312.45,2504.6,Returning,0.06,Bank Transfer,Online,East-Eve,2761.65,30061.85,-27300.199999999997,-9.885467021526985,2023-01,2023Q1,2023
1093,2023-10-02,Bob,West,3747.64,43,Electronics,1486.76,1505.44,New,0.08,Cash,Retail,West-Bob,3747.64,63930.68,-60183.04,-16.058917078481393,2023-10,2023Q4,2023
1067,2023-04-11,Bob,East,8963.93,17,Food,2831.58,3186.15,New,0.24,Bank Transfer,Retail,East-Bob,8963.93,48136.86,-39172.93,-4.370062015209847,2023-04,2023Q2,2023
1076,2023-02-13,Eve,North,6697.98,17,Clothing,604.08,624.71,New,0.14,Bank Transfer,Retail,North-Eve,6697.98,10269.36,-3571.380000000001,-0.5332025476337644,2023-02,2023Q1,2023
1026,2023-11-01,Alice,South,7895.13,36,Clothing,3067.05,3386.33,New,0.2,Bank Transfer,Online,South-Alice,7895.13,110413.8,-102518.67,-12.985051544433087,2023-11,2023Q4,2023
1016,2023-01-17,Eve,West,4598.02,21,Electronics,2863.74,2953.91,New,0.1,Bank Transfer,Retail,West-Eve,4598.02,60138.53999999999,-55540.51999999999,-12.07922540571811,2023-01,2023Q1,2023
1051,2023-11-26,Eve,South,6339.45,8,Food,3970.37,4257.52,New,0.11,Cash,Retail,South-Eve,6339.45,31762.96,-25423.51,-4.010365252506132,2023-11,2023Q4,2023
1086,2023-02-26,Bob,West,2559.0,5,Electronics,4934.1,5191.02,New,0.3,Bank Transfer,Online,West-Bob,2559.0,24670.5,-22111.5,-8.640679953106682,2023-02,2023Q1,2023
1057,2023-11-07,Bob,East,7084.06,26,Clothing,1291.82,1308.4399999999998,Returning,0.07,Credit Card,Online,East-Bob,7084.06,33587.32,-26503.26,-3.7412528973498245,2023-11,2023Q4,2023
1029,2023-10-30,Eve,East,4333.25,16,Electronics,2572.8,2760.6000000000004,Returning,0.15,Credit Card,Retail,East-Eve,4333.25,41164.8,-36831.55,-8.499751918306123,2023-10,2023Q4,2023
1078,2023-01-12,Eve,East,4481.2,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,East-Eve,4481.2,163759.68,-159278.47999999998,-35.543711505846645,2023-01,2023Q1,2023
1092,2023-11-14,Eve,East,6528.29,28,Clothing,3936.69,4362.51,Returning,0.07,Credit Card,Retail,East-Eve,6528.29,110227.32,-103699.03000000001,-15.884562419867992,2023-11,2023Q4,2023
1069,2023-03-21,Bob,East,9369.18,29,Furniture,2462.66,2908.09,New,0.12,Credit Card,Online,East-Bob,9369.18,71417.14,-62047.96,-6.622560352133271,2023-03,2023Q1,2023
1047,2023-08-04,Eve,South,733.66,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,South-Eve,733.66,222290.73,-221557.07,-301.9887550091323,2023-08,2023Q3,2023
1094,2023-12-05,Eve,East,8264.96,12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,East-Eve,8264.96,3999.84,4265.119999999999,0.5160484745237726,2023-12,2023Q4,2023
1062,2023-09-21,David,North,2994.59,37,Electronics,4658.44,4823.5,Returning,0.14,Credit Card,Online,North-David,2994.59,172362.28,-169367.69,-56.557889393873616,2023-09,2023Q3,2023
1069,2023-05-29,Alice,North,4494.8,30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,North-Alice,4494.8,9000.3,-4505.499999999999,-1.002380528610839,2023-05,2023Q2,2023
1076,2023-03-22,Charlie,South,316.94,23,Food,2759.16,2864.45,Returning,0.18,Credit Card,Retail,South-Charlie,316.94,63460.67999999999,-63143.73999999999,-199.22931785195934,2023-03,2023Q1,2023
1016,2023-08-03,Alice,West,3080.36,16,Furniture,4457.68,4743.030000000001,Returning,0.19,Cash,Online,West-Alice,3080.36,71322.88,-68242.52,-22.154072900570064,2023-08,2023Q3,2023
1090,2023-07-17,David,North,5076.05,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,North-David,5076.05,18906.58,-13830.530000000002,-2.7246638626491073,2023-07,2023Q3,2023
1090,2023-07-19,Charlie,West,656.14,10,Furniture,2387.63,2438.9700000000003,Returning,0.02,Bank Transfer,Retail,West-Charlie,656.14,23876.300000000003,-23220.160000000003,-35.38903282835981,2023-07,2023Q3,2023
1048,2023-01-25,Eve,South,4961.85,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,South-Eve,4961.85,11588.01,-6626.16,-1.3354212642461984,2023-01,2023Q1,2023
1085,2023-03-30,David,West,9278.4,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,West-David,9278.4,214339.94999999998,-205061.55,-22.100960294878426,2023-03,2023Q1,2023
1039,2023-09-25,Eve,West,1143.39,37,Electronics,4127.05,4313.45,New,0.16,Cash,Online,West-Eve,1143.39,152700.85,-151557.46,-132.55097560762292,2023-09,2023Q3,2023
1100,2023-05-23,Bob,West,7667.96,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,West-Bob,7667.96,103227.24,-95559.28,-12.462151602251446,2023-05,2023Q2,2023
1033,2023-02-28,David,West,4155.74,3,Clothing,2958.75,3177.64,Returning,0.17,Cash,Online,West-David,4155.74,8876.25,-4720.51,-1.135901187273506,2023-02,2023Q1,2023
1094,2023-12-31,Bob,South,6586.22,15,Food,4111.93,4338.67,Returning,0.26,Credit Card,Online,South-Bob,6586.22,61678.950000000004,-55092.73,-8.364848122291693,2023-12,2023Q4,2023
1023,2023-01-26,David,North,2676.34,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,North-David,2676.34,71701.92,-69025.58,-25.791035518656074,2023-01,2023Q1,2023
1010,2023-02-16,David,East,1678.97,47,Furniture,2265.38,2429.9300000000003,Returning,0.06,Bank Transfer,Online,East-David,1678.97,106472.86,-104793.89,-62.41558217240332,2023-02,2023Q1,2023
1069,2023-10-15,Bob,West,1688.58,46,Food,3663.51,4007.980000000001,New,0.13,Cash,Online,West-Bob,1688.58,168521.46000000002,-166832.88000000003,-98.8006964431653,2023-10,2023Q4,2023
1100,2023-09-23,Charlie,North,797.87,19,Electronics,1820.89,2257.92,New,0.12,Cash,Retail,North-Charlie,797.87,34596.91,-33799.04,-42.361587727324,2023-09,2023Q3,2023
1034,2023-01-16,Alice,North,1937.9,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice,1937.9,4762.03,-2824.1299999999997,-1.4573146189173845,2023-01,2023Q1,2023
1052,2023-07-18,Eve,South,6675.77,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve,6675.77,17554.32,-10878.55,-1.6295573394529768,2023-07,2023Q3,2023
1095,2023-10-09,David,North,8828.74,21,Clothing,621.05,820.3699999999999,Returning,0.24,Bank Transfer,Online,North-David,8828.74,13042.05,-4213.3099999999995,-0.47722664842321777,2023-10,2023Q4,2023
1010,2023-03-27,Eve,South,8159.84,37,Clothing,4354.92,4495.88,Returning,0.01,Bank Transfer,Online,South-Eve,8159.84,161132.04,-152972.2,-18.746960724720093,2023-03,2023Q1,2023
1019,2023-09-07,Bob,West,6882.83,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,West-Bob,6882.83,64463.04,-57580.21,-8.365775415054562,2023-09,2023Q3,2023
1058,2023-09-27,Eve,West,1193.28,29,Electronics,3578.77,3635.02,New,0.2,Bank Transfer,Retail,West-Eve,1193.28,103784.33,-102591.05,-85.97399604451596,2023-09,2023Q3,2023
1096,2023-12-01,Bob,East,2962.96,20,Furniture,1994.9,2066.5,Returning,0.06,Bank Transfer,Online,East-Bob,2962.96,39898.0,-36935.04,-12.465588465588466,2023-12,2023Q4,2023
1001,2023-04-27,Eve,East,3167.09,25,Electronics,1330.62,1543.6899999999998,New,0.27,Credit Card,Online,East-Eve,3167.09,33265.5,-30098.41,-9.503490585995346,2023-04,2023Q2,2023
1069,2023-01-07,Alice,East,2574.57,6,Food,1768.6,2152.2,New,0.25,Bank Transfer,Retail,East-Alice,2574.57,10611.599999999999,-8037.029999999999,-3.12169799228609,2023-01,2023Q1,2023
1004,2023-05-17,Alice,North,5198.56,36,Food,3981.2,4432.349999999999,New,0.14,Cash,Online,North-Alice,5198.56,143323.19999999998,-138124.63999999998,-26.569788556831117,2023-05,2023Q2,2023
1016,2023-06-25,Alice,West,5401.98,2,Electronics,3144.82,3480.58,Returning,0.12,Cash,Retail,West-Alice,5401.98,6289.64,-887.6600000000008,-0.16432123036368163,2023-06,2023Q2,2023
1024,2023-11-24,Alice,South,3633.17,22,Food,4691.32,4752.88,Returning,0.07,Bank Transfer,Retail,South-Alice,3633.17,103209.04,-99575.87,-27.40743482963913,2023-11,2023Q4,2023
1080,2023-11-11,Alice,East,3602.51,32,Electronics,3414.54,3753.83,New,0.22,Cash,Retail,East-Alice,3602.51,109265.28,-105662.77,-29.330319693769066,2023-11,2023Q4,2023
1002,2023-08-03,Alice,South,8302.7,16,Furniture,2872.4,3193.76,Returning,0.04,Credit Card,Online,South-Alice,8302.7,45958.4,-37655.7,-4.535355968540354,2023-08,2023Q3,2023
1092,2023-03-23,Bob,South,7914.0,18,Food,3070.47,3475.29,Returning,0.2,Bank Transfer,Online,South-Bob,7914.0,55268.46,-47354.46,-5.9836315390447306,2023-03,2023Q1,2023
1032,2023-08-11,David,East,3147.18,5,Food,4714.74,5129.11,New,0.25,Bank Transfer,Online,East-David,3147.18,23573.699999999997,-20426.519999999997,-6.4904199950431805,2023-08,2023Q3,2023
1091,2023-04-13,Eve,West,9146.51,36,Electronics,3951.59,4387.01,New,0.07,Bank Transfer,Retail,West-Eve,9146.51,142257.24,-133110.72999999998,-14.553171646890451,2023-04,2023Q2,2023
1084,2023-09-30,Alice,East,9532.87,30,Food,169.0,381.92,Returning,0.26,Cash,Retail,East-Alice,9532.87,5070.0,4462.870000000001,0.4681559698181136,2023-09,2023Q3,2023
1024,2023-01-14,Bob,South,3334.75,45,Clothing,2693.99,3045.94,New,0.01,Cash,Retail,South-Bob,3334.75,121229.54999999999,-117894.79999999999,-35.353414798710546,2023-01,2023Q1,2023
